Location,Date,Time,SiteName,Transect#,Genus ,NumberperTransect,Growthforms,Signs of abornmality,Types,Potential Syndrome - If disease,Other non disease potential ,Other potential non diseae Symptom,Comments,New Cat
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Acropora,1,T,2,GA,Growth Anomalies ,,,,GA
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Acropora,2,D,0,,,,,,H
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Isopora,1,SM,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Goniastrea,1,SM,1,"UWSD, PD",Ulcerative White Spot Disease,,,Partly dead with white spots (tissue loss),UWS
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Acropora,1,B,0,,,,,,H
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Platygyra,1,SM,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Favites,1,E,1,"B, PD",,Bleaching ,,Partly dead and bleached ,BL
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Isopora,3,SM,0,,,,,,H
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Porites,1,M ,1,"B, PD",,Bleaching ,,Partly dead and white patches (no tissue loss),BL
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Porites,1,M ,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Acropora,3,D,0,,,,,,H
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Acropora,1,D,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Isopora,6,SM,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Pocillopora,2,CC,0,,,,,,H
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Acropora,1,T,0,,,,,,H
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Acropora,1,B,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Pocillopora,1,SM,2,"GA, PD",Growth Anomalies ,,,Partly dead with abnormal grwoth ,GA
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Acropora,1,T,0,,,,,,H
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Millepora,1,SM,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Isopora,2,SM,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Pavona,2,SM,4,"E, PD",,Eroded,,Partly dead and eroded ,IG
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Pocillopora,2,CC,0,,,,,,H
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Acropora,2,D,0,,,,,,H
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Pocillopora,1,SM,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Hydnophora,1,SM,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Isopora,1,SM,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Montipora,1,SM,0,,,,,,H
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Acropora,3,D,0,,,,,,H
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Acropora,2,T,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Pocillopora,1,CC,0,,,,,,H
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Acropora,3,B,0,,,,,,H
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Isopora,1,SM,1,"P, PD",,Predation,,Partly dead with brown and white patches ,P
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Platygyra,1,M ,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Pocillopora,1,SM,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Acropora,1,B,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Acropora,2,T,2,GA,Growth Anomalies ,,,,GA
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Acropora,2,T,0,,,,,,H
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Isopora,6,SM,0,,,,,,H
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Acropora,5,T,1,B,,Bleaching ,,Partly bleached ,BL
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Acropora,1,T,1,P,,Predation,,,P
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Acropora,1,D,0,,,,,,H
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Pocillopora,1,CC,0,,,,,,H
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Isopora,1,SM,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Goniastrea,1,SM,1,"UWSD, PD",Ulcerative White Spot Disease,,,Partly dead with white spots (tissue loss),UWS
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Pocillopora,1,SM,2,"PR, PD",Pigmentation Response,,,Partly dead with pink patches ,PR
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Montipora,1,E,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Acropora,1,D,0,,,,,,H
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Montastrea,1,E,1,"B, PD",,Bleaching ,,Partly dead and bleached,BL
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Hydnophora,1,M ,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Acropora,1,D,0,,,,,,H
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Acropora,1,D,2,"PR, PD",Pigmentation Response,,,Partly dead with pink patches ,PR
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Isopora,2,SM,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Acropora,1,T,2,"GA, PD",Growth Anomalies ,,,Partly dead with abnormal growth ,GA
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Acropora,1,B,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Acropora,1,D,0,,,,,,H
NanuyaLailai,12/3/2013,13:24,NLSRF4,1,Isopora,1,SM,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Pocillopora,1,SM,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Hydnophora,1,B,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,B,2,"PR, PD",Pigmentation Response,,,Partly dead with pink patches,PR
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Isopora,3,SM,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Symphyllia,1,M ,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,3,B,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,T,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,T,2,GA,Growth Anomalies ,,,,GA
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Montipora,2,F,1,B,,Bleaching ,,White patches ,BL
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,D,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,B,2,"PR, PD",Pigmentation Response,,,Partly dead with pink spots ,PR
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Montipora,1,SM,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,D,2,"ESE, PD",Enlarged Skeletal Elements,,,Partly dead with abnormal skeletal elements,Others
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,B,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,B,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Porites,1,SM,1,"P, PR, PD",Pigmentation Response,Predation,,Partly dead with pink spots and fish feeding marks ,P
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Goniastrea,1,E,1,"B, PD",,Bleaching ,,Partly dead with white patches and stripes,BL
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,B,2,PR,Pigmentation Response,,,Pink spots,PR
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,D,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Isopora,3,SM,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,5,B,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Hydnophora,1,SM,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Favites,1,E,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Pocillopora,1,SM,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Isopora,1,E,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,2,D,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,2,T,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Isopora,2,SM,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Isopora,1,SM,4,E,,Eroded,,,IG
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,B,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,2,T,2,"GA, PD",Growth Anomalies ,,,Partly  dead with abnormal growth,GA
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,3,B,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Isopora,2,SM,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,T,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Porites,1,B,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,4,B,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,T,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,8,B,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Pocillopora,1,CC,1,B,,Bleaching ,,,BL
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Favites,1,E,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Isopora,4,SM,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,B,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,3,T,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Porites,1,E,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Favites,1,E,1,"B, PD",,Bleaching ,,Partly dead and bleached ,BL
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,T,2,GA,Growth Anomalies ,,,,GA
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,D,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Isopora,2,SM,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,B,1,B,,Bleaching ,,,BL
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Pocillopora,1,CC,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,B,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,T,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Porites,1,M ,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Montipora,1,SM,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Pavona,1,F,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,B,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Hydnophora,1,SM,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,B,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,3,B,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,B,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,D,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Isopora,1,SM,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,T,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,B,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Montastrea,1,M ,1,"B, PD",,Bleaching ,,Partly dead and bleached,BL
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Platygyra,1,SM,1,"B, PD",,Bleaching ,,,BL
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,B,1,B,,Bleaching ,,White patches,BL
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Isopora,1,SM,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,D,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,B,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,T,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Porites,1,B,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,T,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,E,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,B,1,"B, PD",,Bleaching ,,Partly dead and bleached ,BL
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,B,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Hydnophora,1,M ,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,T,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,E,1,B,,Bleaching ,,,BL
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Favites,1,SM,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Pocillopora,1,CC,1,B,,Bleaching ,,White patches on some branches ,BL
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Pocillopora,1,SM,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Isopora,1,E,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Isopora,1,SM,1,"WS, PD",White Syndrome,,,Partly dead with white band on surface,WS
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Isopora,2,SM,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Pocillopora,1,SM,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Isopora,1,SM,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,3,D,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Isopora,1,SM,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Pocillopora,2,CC,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Millepora,2,SM,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Isopora,1,SM,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,B,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Pocillopora,1,SM,2,GA,Growth Anomalies ,,,,GA
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,D,1,B,,Bleaching ,,,BL
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Millepora,1,B,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Isopora,4,SM,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,2,T,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,4,D,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,2,D,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Montipora,1,B,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,D,1,"B, PD",,Bleaching ,,Partly dead with white patches,BL
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Isopora,1,SM,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Pocillopora,1,SM,2,GA,,,,,GA
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Pocillopora,1,CC,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Montipora,1,E,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,2,D,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,3,T,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Isopora,1,SM,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,2,B,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Pocillopora,1,CC,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Pocillopora,1,SM,2,PR,Pigmentation Response,,,Partly dead with pink patches ,PR
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Isopora,1,E,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Pocillopora,1,SM,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,T,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,D,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Isopora,1,SM,4,"E, PD",,Eroded,,Partly dead and eroded,IG
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,2,B,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Pavona,1,E,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,B,2,GA,Growth Anomalies ,,,,GA
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,D,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Isopora,1,SM,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,4,D,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,2,T,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Pocillopora,1,SM,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,M ,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Isopora,1,SM,4,E,,Eroded,,,IG
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Pocillopora,1,CC,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,2,B,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,4,T,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,T,4,E,,Eroded,,,IG
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,B,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Pocillopora,1,SM,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Isopora,1,SM,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,2,D,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,T,2,GA,Growth Anomalies ,,,,GA
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Favia,1,M ,1,B,,,,,BL
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,D,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Isopora,1,SM,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Porites,1,M ,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,B,2,GA,Growth Anomalies ,,,,GA
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,B,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Isopora,1,SM,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,3,D,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,T,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Pocillopora,1,SM,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Platygyra,1,SM,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Isopora,1,SM,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Isopora,1,SM,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,B,1,B,,Bleaching ,,Partly bleached ,BL
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Hydnophora,1,E,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,T,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,B,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,2,T,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Pocillopora,1,CC,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Montipora,1,SM,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,T,4,E,,Eroded,,,IG
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Montastrea,1,SM,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,T,2,GA,Growth Anomalies ,,,,GA
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,2,B,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,T,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Pocillopora,1,SM,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Hydnophora,1,M ,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,D,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,B,1,B,,Bleaching ,,Whole colony bleached ,BL
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,D,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,D,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Goniastrea,1,SM,1,"UWSD, PD",Ulcerative White Spot Disease,,,Partly dead with white spots (tissue loss),UWS
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,B,1,B,,Bleaching ,,,BL
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Porites,1,M ,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Favites,1,SM,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Montastrea,1,SM,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,4,D,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,D,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,T,1,B,,Bleaching ,,Partly bleached,BL
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Porites,1,M ,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,D,1,B,,Bleaching ,,,BL
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,B,1,B,,Bleaching ,,Partly bleached,BL
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Favites,1,E,1,"B, PD",,Bleaching ,,Partly bleached and dead,BL
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Pocillopora,1,CC,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Porites,1,SM,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,T,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Porites,1,E,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,T,2,"GA, B, PD",Growth Anomalies ,,,"Partly deadm, bleached with abnormal growth ",GA
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,3,D,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,B,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,D,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Montipora,1,E,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,B,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,T,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Porites,1,E,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Pocillopora,2,CC,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,2,E,1,B,,Bleaching ,,,BL
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Montipora,1,SM,4,"E, PD",,Eroded,,Partly dead and eroded,IG
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Porites,1,B,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Pocillopora,1,CC,1,B,,Bleaching ,,,BL
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,6,D,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Isopora,2,SM,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,4,B,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Favites,1,E,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Pocillopora,1,SM,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Porites,1,E,1,B,,Bleaching ,,,BL
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,B,3,PD,,,,,PD
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,T,2,"GA, PD",Growth Anomalies ,,,Partly dead with abnormal ,GA
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Porites,2,SM,0,,,,,,H
NanuyaLailai,12/3/2013,13:38,NLSRF4,2,Acropora,1,B,3,PD,,,,,PD
