Location,Date,Time,SiteName,Transect#,Genus ,NumberperTransect,Growthforms,Signs of abornmality,Types,Syndrome,Causes,Potential Syndrome - If disease,Other non disease potential ,Other potential non diseae Symptom,Comments,New Cat
Leleuvia,9/27/2013,12:25,LUSF1,1,Acropora,1,D,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Pocillopora,1,SM,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Montipora,1,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,12:25,LUSF1,1,Pocillopora,2,CC,3,PD,,,,,,,PD
Leleuvia,9/27/2013,12:25,LUSF1,1,Acropora,1,T,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Diploastrea,1,M ,3,PD,,,,,,,PD
Leleuvia,9/27/2013,12:25,LUSF1,1,Porites,1,SM,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Porites,4,M ,1,"WSpt, P",UWS,WSO,Ulcerative White Spot Disease,Predation,,White spots on surface,UWS
Leleuvia,9/27/2013,12:25,LUSF1,1,Pocillopora,3,CC,1,"B, PD",B,B,,Bleaching ,,Partly dead colony with white spots ,BL
Leleuvia,9/27/2013,12:25,LUSF1,1,Diploastrea,1,M ,1,"WS, PD",WS,WS,White Syndrome,,,Partly dead with two spots showing active WS. One of the symptom is a Type II,WS
Leleuvia,9/27/2013,12:25,LUSF1,1,Hydnophora,1,M ,4,E,,,,,,,IG
Leleuvia,9/27/2013,12:25,LUSF1,1,Porites,2,M ,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Acropora,7,T,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Coscinaraea,1,SM,4,E,,,,,,,IG
Leleuvia,9/27/2013,12:25,LUSF1,1,Porites,2,M ,3,PD,,,,,,,PD
Leleuvia,9/27/2013,12:25,LUSF1,1,Diploastrea,1,M ,2,PR,PR,,Pigmentation Response,,,Little bit of discoloration around of edge of colony,PR
Leleuvia,9/27/2013,12:25,LUSF1,1,Porites,2,F,1,"FB, P",FB,B,,Focal Bleaching ,Predation,White spots on surface,FB
Leleuvia,9/27/2013,12:25,LUSF1,1,Leptoseris,2,F,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Montipora,1,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,12:25,LUSF1,1,Montipora,2,E,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Pocillopora,2,CC,1,B,B,B,,Bleaching ,,White spots on branches,BL
Leleuvia,9/27/2013,12:25,LUSF1,1,Lobophyllia,1,M ,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Pavona,1,SM,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Millepora,1,SM,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Porites,2,M ,1,FB,FB,B,,Focal Bleaching ,,White spots on surface,FB
Leleuvia,9/27/2013,12:25,LUSF1,1,Porites,2,M ,3,PD,,,,,,,PD
Leleuvia,9/27/2013,12:25,LUSF1,1,Diploastrea,1,M ,3,PD,,,,,,,PD
Leleuvia,9/27/2013,12:25,LUSF1,1,Pocillopora,1,CC,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Millepora,1,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,12:25,LUSF1,1,Acropora,20,T,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Montipora,2,F,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Millepora,1,B,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Acropora,1,D,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Pocillopora,1,SM,2,GA,GA,,,,,,GA
Leleuvia,9/27/2013,12:25,LUSF1,1,Millepora,1,SM,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Platygyra,1,M ,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Porites,1,M ,1,"C, B, PD",Unique,WSO,,Bleaching ,,Partly dead with white band near dead end due to competition with neaighboring colony,BL
Leleuvia,9/27/2013,12:25,LUSF1,1,Pavona,1,E,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Porites,1,SM,1,"WSpt, P",UWS,WSO,Ulcerative White Spot Disease,Predation,,White spots on colony surface,UWS
Leleuvia,9/27/2013,12:25,LUSF1,1,Pocillopora,2,CC,2,GA,GA,,,,,,GA
Leleuvia,9/27/2013,12:25,LUSF1,1,Goniastrea,1,M ,1,FB,FB,B,,Focal Bleaching ,,,FB
Leleuvia,9/27/2013,12:25,LUSF1,1,Porites,1,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,12:25,LUSF1,1,Stylophora,1,B,3,PD,,,,,,,PD
Leleuvia,9/27/2013,12:25,LUSF1,1,Favia,1,M ,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Pocillopora,2,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,12:25,LUSF1,1,Pocillopora,1,SM,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Porites,1,M ,1,"WSpt, P, PD",UWS,WSO,Ulcerative White Spot Disease,Predation,,Partly dead with white spot,UWS
Leleuvia,9/27/2013,12:25,LUSF1,1,Pavona,1,E,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Montipora,1,E,4,E,,,,,,,IG
Leleuvia,9/27/2013,12:25,LUSF1,1,Leptoseris,1,SM,1,"B, PD",B,B,,Bleaching ,,,BL
Leleuvia,9/27/2013,12:25,LUSF1,1,Favites,1,M ,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Porites,1,M ,1,"WSpt, E, PD",UWS,WSO,Ulcerative White Spot Disease,Eroded,,Partly  dead with other organism eroding it and white spots on surface,UWS
Leleuvia,9/27/2013,12:25,LUSF1,1,Pavona,1,SM,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Montipora,1,E,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Porites,1,SM,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Pocillopora,1,SM,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Merulina,1,F,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Porites,1,F,1,WSpt,UWS,WSO,Ulcerative White Spot Disease,,,White spots on surface,UWS
Leleuvia,9/27/2013,12:25,LUSF1,1,Porites,1,M ,1,"Wspt, B, PD",UWS,WSO,Ulcerative White Spot Disease,Bleaching ,,White spots and patches on surface. Colony is partly dead and competiting with neighboring Pavona colony,UWS
Leleuvia,9/27/2013,12:25,LUSF1,1,Pavona,1,E,0,,,,,,,Completing with Porites Colony,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Fungia,1,S,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Stylophora,2,B,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Pavona,1,F,1,WSpt,UWS,WSO,Ulcerative White Spot Disease,,,White spots on surface,UWS
Leleuvia,9/27/2013,12:25,LUSF1,1,Porites,1,SM,1,"WS, PD",WS,WS,White Syndrome,,,Partly dead with non-active WS,WS
Leleuvia,9/27/2013,12:25,LUSF1,1,Pavona,1,E,3,PD,,,,,,,PD
Leleuvia,9/27/2013,12:25,LUSF1,1,Coscinaraea,1,SM,4,E,,,,Eroded,,,IG
Leleuvia,9/27/2013,12:25,LUSF1,1,Pavona,2,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,12:25,LUSF1,1,Platygyra,1,M ,3,"E, PD",,,,Eroded,,Partly dead with signs of erosion,PD
Leleuvia,9/27/2013,12:25,LUSF1,1,Stylophora,1,B,1,"WS, PD",WS,WS,White Syndrome,,,Partly dead with a few branches showing WS (white bands),WS
Leleuvia,9/27/2013,12:25,LUSF1,1,Coscinaraea,1,SM,1,"PD, FB",,,,Focal Bleaching ,,Patchy tissue loss with white bands around dead area. Looks like bacterial bleahcing ,FB
Leleuvia,9/27/2013,12:25,LUSF1,1,Coscinaraea,1,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,12:25,LUSF1,1,Montipora,1,B,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Acropora,6,T,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Pavona,1,SM,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Porites,4,M ,1,"WSpt, PD, PR",UWS,WSO,Ulcerative White Spot Disease,Pigmentation Response,,Partly dead with white spots and discoloration,UWS
Leleuvia,9/27/2013,12:25,LUSF1,1,Pocillopora,1,SM,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Millepora,5,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,12:25,LUSF1,1,Millepora,9,B,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Pocillopora,1,CC,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Pocillopora,1,CC,3,PD,,,,,,,PD
Leleuvia,9/27/2013,12:25,LUSF1,1,Pavona,1,F,3,PD,,,,,,,PD
Leleuvia,9/27/2013,12:25,LUSF1,1,Porites,3,M ,1,WSpt,UWS,WSO,Ulcerative White Spot Disease,,,White spots on surface,UWS
Leleuvia,9/27/2013,12:25,LUSF1,1,Porites,1,SM,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Porites,1,M ,3,PD,,,,,,,PD
Leleuvia,9/27/2013,12:25,LUSF1,1,Porites,1,F,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Psammocora,1,SM,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Diploastrea,1,M ,2,"PD, PR",,,Pigmentation Response,,,Pale patches on surface near dead tissue,PR
Leleuvia,9/27/2013,12:25,LUSF1,1,Porites,1,M ,1,"WSpt, PD",UWS,WSO,Ulcerative White Spot Disease,,,Partly dead with white spots on surface,UWS
Leleuvia,9/27/2013,12:25,LUSF1,1,Pocillopora,2,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,12:25,LUSF1,1,Isopora,1,F,1,WSpt,UWS,WSO,Ulcerative White Spot Disease,,,White spots ,UWS
Leleuvia,9/27/2013,12:25,LUSF1,1,Favites,1,SM,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Pavona,1,SM,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Pavona,1,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,12:25,LUSF1,1,Coscinaraea,1,SM,1,"FB, E",FB,B,,Focal Bleaching ,Eroded,White patches on eroded colony,FB
Leleuvia,9/27/2013,12:25,LUSF1,1,Porites,1,B,3,"PD, DC",,,,,,Partly dead with CCA (pink) covering a large portion giving it a pink color,PD
Leleuvia,9/27/2013,12:25,LUSF1,1,Isopora,1,SM,1,WS,WS,WS,White Syndrome,,,WS advancing from the base,WS
Leleuvia,9/27/2013,12:25,LUSF1,1,Montipora,1,F,3,PD,,,,,,,PD
Leleuvia,9/27/2013,12:25,LUSF1,1,Diploastrea,1,M ,3,PD,,,,,,,PD
Leleuvia,9/27/2013,12:25,LUSF1,1,Coscinaraea,3,SM,4,"E, PD",,,,Eroded,,Partly dead colony with signs of erosion,IG
Leleuvia,9/27/2013,12:25,LUSF1,1,Platygyra,1,M ,4,"E, PD",,,,Eroded,,,IG
Leleuvia,9/27/2013,12:25,LUSF1,1,Pocillopora,1,SM,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Pocillopora,1,CC,2,"GA, B",GA,,Growth Anomalies ,Bleaching ,,White patches on some branches,GA
Leleuvia,9/27/2013,12:25,LUSF1,1,Porites,1,E,1,P,P,P,,Predation,,Fish feeding/grazing marks,FB
Leleuvia,9/27/2013,12:25,LUSF1,1,Porites,1,M ,2,"PR, PD",PR,,Pigmentation Response,,,Patchy tissue loss with PR,PR
Leleuvia,9/27/2013,12:25,LUSF1,1,Porites,1,SM,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Goniastrea,1,M ,3,PD,,,,,,,PD
Leleuvia,9/27/2013,12:25,LUSF1,1,Galaxea,1,M ,1,B,B,B,,Bleaching ,,White spot on surface,BL
Leleuvia,9/27/2013,12:25,LUSF1,1,Isopora,1,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,12:25,LUSF1,1,Porites,4,E,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Porites,1,E,1,"WS, FB",WS,WS,White Syndrome,Focal Bleaching ,,White band advancing from one end ,WS
Leleuvia,9/27/2013,12:25,LUSF1,1,Porites,2,M ,4,"E,PD",,,,Eroded,,Partly dead with signs of erosion,IG
Leleuvia,9/27/2013,12:25,LUSF1,1,Montipora,2,E,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Pocillopora,1,SM,0,,,,,,,,H
Leleuvia,9/27/2013,12:25,LUSF1,1,Porites,2,M ,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,2,Porites,1,M ,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,2,Millepora,4,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,2,Porites,2,B,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,2,Fungia,2,S,2,PR,PR,,Pigmentation Response,,,Discoloration ,PR
Leleuvia,9/27/2013,,LUSF1,2,Pocillopora,1,SM,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,2,Millepora,1,B,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,2,Pocillopora,1,CC,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,2,Porites,11,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,2,Porites,4,M ,1,WSpt,UWS,WSO,Ulcerative White Spot Disease,,,White spots on surface,UWS
Leleuvia,9/27/2013,,LUSF1,2,Favia,2,M ,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,2,Diploastrea,1,M ,1,WS,WS,WS,White Syndrome,,,WS on one edge of colony,WS
Leleuvia,9/27/2013,,LUSF1,2,Montipora,1,SM,1,"WSpt, PD",UWS,WSO,Ulcerative White Spot Disease,,,Partly dead colony with white spots on surface ,UWS
Leleuvia,9/27/2013,,LUSF1,2,Montipora,1,E,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,2,Porites,1,M ,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,2,Porites,9,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,2,Pavona,1,SM,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,2,Ctenactis,1,S,2,PR,PR,,Pigmentation Response,,,White patches and discoloration,PR
Leleuvia,9/27/2013,,LUSF1,2,Montipora,3,E,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,2,Porites,1,SM,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,2,Merulina,1,B,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,2,Pavona,1,E,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,2,Astreopora,1,M ,2,PR,PR,,Pigmentation Response,,,Pink and pale patches on surface,PR
Leleuvia,9/27/2013,,LUSF1,2,Astreopora,3,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,2,Favia,1,M ,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,2,Platygyra,1,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,2,Goniastrea,2,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,2,Porites,2,SM,1,"WSpt, PD",UWS,WSO,Ulcerative White Spot Disease,,,Partly dead colony with white spots ,UWS
Leleuvia,9/27/2013,,LUSF1,2,Pavona,1,E,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,2,Porites,1,E,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,2,Psammocora,1,E,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,2,Psammocora,1,B,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,2,Porites,10,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,2,Acropora,3,T,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,2,Acropora,2,B,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,2,Pavona,2,E,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,2,Pocillopora,1,CC,1,"P, PD",P,P,,Predation,,Partly dead with white patches on some branches,FB
Leleuvia,9/27/2013,,LUSF1,2,Porites,1,SM,1,"WSpt, PD",UWS,WSO,Ulcerative White Spot Disease,,,Partly dead with white spots on surface,UWS
Leleuvia,9/27/2013,,LUSF1,2,Porites,2,M ,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,2,Porites,1,M ,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,2,Pavona,1,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,2,Porites,3,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,2,Pavona,1,E,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,2,Porites,9,M ,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,2,Pocillopora,1,CC,1,B,B,B,,Bleaching ,,,BL
Leleuvia,9/27/2013,,LUSF1,2,Acropora,2,B,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,2,Echinopora,1,F,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,2,Porites,1,M ,1,"B, PD",B,B,,Bleaching ,,Partly dead with bacterial bleaching (white patches),BL
Leleuvia,9/27/2013,,LUSF1,2,Favites,1,M ,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,2,Montipora,1,SM,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,2,Acropora,1,T,1,B,B,B,,Bleaching ,,,BL
Leleuvia,9/27/2013,,LUSF1,2,Acropora,1,T,0,,,,,,,,H
