Location,Date,Time,SiteName,Transect#,Genus ,NumberperTransect,Growthforms,Signs of abornmality,Types,Potential Syndrome - If disease,Other non disease potential ,Other potential non diseae Symptom,Comments,New Cat
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Porites,1,SM,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,B,1,"B, ",,Bleaching ,,Partly bleached colony,BL
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Isopora,1,SM,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,D,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Montipora,1,E,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Favites,1,SM,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,2,T,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Porites,1,SM,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,D,1,"WS, PR, PD",White Syndrome,Pigmentation Response,,Partly dead with white patches caused by WS ,WS
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,2,D,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Hydnophora,1,B,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,T,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Pocillopora,1,SM,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,B,1,"B,",,Bleaching ,,,BL
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,T,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Goniastrea,1,M ,1,"UWSD, ",Ulcerative White Spot Disease,,,,UWS
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,B,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Porites,1,M ,1,P,,Predation,,,P
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Platygyra,1,M ,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,T,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,D,1,B,,Bleaching ,,,BL
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,2,D,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Favites,2,E,1,"B, PD",,Bleaching ,,Partly dead and bleached,BL
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Favia,1,SM,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,D,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,T,2,"GA, PD",Growth Anomalies ,,,Partly dead with abnormal growth,GA
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Favites,1,SM,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,B,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,B,1,B,,Bleaching ,,Whole colony is white,BL
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,12,T,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,2,T,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,3,D,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,D,1,B,,Bleaching ,,Whole colony bleached,BL
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,B,1,B,,Bleaching ,,Whole colony bleached,BL
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Favites,2,E,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,T,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,T,2,GA,Growth Anomalies ,,,,GA
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,E,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Astreopora,1,SM,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,2,B,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Pocillopora,1,SM,2,"PR, B",Pigmentation Response,Bleaching ,,Colony partly bleached ,PR
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,T,2,GA,Growth Anomalies ,,,,GA
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,5,B,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,16,T,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,T,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,B,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,8,D,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,18,B,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Turbinaria ,2,F,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,B,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Porites,2,SM,1,B,,Bleaching ,,Whole colony turned florecent purple,BL
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Pavona,2,SM,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Favites,1,SM,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Favites,1,SM,1,"B, PD",,Bleaching ,,Partly dead and bleached with white patches over colony ,BL
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,B,1,"B, ",,Bleaching ,,Partly bleaching- part of colony shows all white branches,BL
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,2,T,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Platygyra,1,M ,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Porites,1,M ,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Porites,2,E,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,D,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Goniastrea,1,SM,1,UWSD,Ulcerative White Spot Disease,,,Partly dead with white spots,UWS
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Pocillopora,1,CC,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,B,1,"UWSD, PD",Ulcerative White Spot Disease,,,Partly dead with white spots on branches,UWS
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,PAvona,1,E,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Goniastrea,1,SM,1,"B, ",,Bleaching ,,White patches and stripes on surface,BL
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Goniastrea,1,M ,1,B,,Bleaching ,,White patches caused by multifocal bleaching ,BL
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,6,B,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Pocillopora,1,SM,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Favites,1,E,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Platygyra,1,E,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Favites,1,E,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,7,D,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Favites,1,E,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Pocillopora,1,CC,1,B,,Bleaching ,,Partly bleaching ,BL
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Platygyra,1,SM,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,6,T,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Pavona,1,E,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Goniastrea,2,M ,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,2,T,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,2,B,1,UWSD,Ulcerative White Spot Disease,,,White spots on surface,UWS
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Goniastrea,1,SM,1,"B, PD",,Bleaching ,,Partly dead with white patches casued by mutlifocal bleaching ,BL
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Goniopora,1,M ,1,"B, ",,Bleaching ,,,BL
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,B,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Porites,1,SM,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Favites,1,SM,1,"B, ",,Bleaching ,,White patches,BL
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,D,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,E,1,B,,Bleaching ,,White patches ,BL
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Psammocora,1,SM,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Porites,1,E,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,6,B,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Pavona,1,E,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Platygyra,1,M ,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Pocillopora,2,SM,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,T,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,2,E,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,B,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Montipora,1,E,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Goniastrea,1,E,1,"B, PD",,Bleaching ,,Partly dead with white patches,BL
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,D,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,2,T,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,T,2,GA,Growth Anomalies ,,,,GA
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Favites,1,E,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,B,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,4,T,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,T,2,PR,Pigmentation Response,,,Purple patches on colony,PR
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Pachyseris,2,F,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,B,1,UWSD,Ulcerative White Spot Disease,,,White spots on some branches,UWS
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Platygyra,1,M ,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Porites,1,E,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,B,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Pocillopora,2,SM,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,5,T,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Stylophora,1,B,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Leptoria,1,SM,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,3,D,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,T,3,PD,,,,Part of colony fragmented,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,D,2,"ESE, PD",Enlarged Skeletal Elements,,,Partly dead with ESE,Others
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Porites,1,E,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,7,T,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Pocillopora,1,CC,1,B,,Bleaching ,,,BL
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Millepora,1,SM,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,T,1,"B, PD",,Bleaching ,,Partly bleached and dead,BL
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Porites,1,E,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,2,B,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Favites,1,M ,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Montipora,1,SM,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Porites,1,E,4,"E, PD",,Eroded,,Partly dead and eroded,IG
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,4,T,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Montipora,1,F,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Porites,1,M ,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Montastrea,1,M ,1,"B,",,Bleaching ,,,BL
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,B,1,"UWSD, PD",Ulcerative White Spot Disease,,,Partly dead with white spots on some branches,UWS
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,B,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Isopora,1,SM,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,3,B,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Fungia,1,S,1,B,,Bleaching ,,White stripes caused by multifocal bleaching,BL
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,B,1,"B, PD",,Bleaching ,,Partly dead with white patches caused by multifocal bleaching ,BL
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,T,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,T,2,"GA, PD",Growth Anomalies ,,,Partly dead with abnormal growth ,GA
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Favites,1,E,1,"B, PD",,Bleaching ,,Partly dead and bleached,BL
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Porites,1,E,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,6,D,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,2,E,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Pavona,2,SM,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Platygyra,1,E,1,"B, PD",,Bleaching ,,Partly dead with pale colony,BL
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,T,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,2,B,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,E,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,D,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Montipora,1,F,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,5,T,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Millepora,3,SM,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,B,1,B,,Bleaching ,,Colony partly bleached,BL
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,T,1,"B, PD",,Bleaching ,,Partly fragmented with white patches,BL
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Platygyra,1,SM,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Millepora,2,SM,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,2,B,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Coscinaraea,1,SM,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Favia,1,SM,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Montipora,1,E,1,"B, PD",,Bleaching ,,Partly dead and bleached,BL
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,T,3,PD,,,,,PD
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,D,0,,,,,,H
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Favia,1,E,1,B,,Bleaching ,,,BL
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Pocillopora,1,SM,1,UWSD,Ulcerative White Spot Disease,,,White spots on surface,UWS
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Pocillopora,1,SM,2,GA,Growth Anomalies ,,,,GA
Nanuyalailai,12/4/2013,13:27,NLSRF1,1,Acropora,1,T,0,,,,,,H
