Location,Date,Time,SiteName,Transect#,Genus ,NumberperTransect,Growthforms,Signs of abornmality,Types,Syndrome,Causes,Potential Syndrome - If disease,Other non disease potential ,Other potential non diseae Symptom,Comments,New Cat
Leleuvia,11/24/2014,,LUSRF1,1,Acropora,1,D,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,1,Acropora,1,B,1,"B, P, PD",B,B,,Bleaching ,Predation,Partly dead with white patches on some branches,BL
Leleuvia,11/24/2014,,LUSRF1,1,Montipora,1,B,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,1,Goniastrea,2,SM,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,1,Isopora,1,SM,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,1,Acropora,1,B,1,"FB, PD",FB,B,,Focal Bleaching ,,Partly dedad with white and pale patches on branches,FB
Leleuvia,11/24/2014,,LUSRF1,1,Echinopora,1,F,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,1,Pocillopora,3,CC,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,1,Porites,2,M ,1,P,P,P,,Predation,,White patches/spots- fish bite marks ,P
Leleuvia,11/24/2014,,LUSRF1,1,Platygyra,2,M ,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,2,Porites,41,M ,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,2,Montipora,6,B,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,2,Goniastrea,7,M ,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,2,Acropora,23,B,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,2,Favites,5,SM,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,2,Platygyra,12,SM,3,PD,,,,,,One colony smothered by sediments,PD
Leleuvia,11/24/2014,,LUSRF1,2,Porites,2,M ,1,"B, ",B,B,,Bleaching ,,,BL
Leleuvia,11/24/2014,,LUSRF1,2,Stylophora,15,B,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,2,Acropora,23,T,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,2,Favia,2,M ,3,PD,,,,,,Smothered by sediment,PD
Leleuvia,11/24/2014,,LUSRF1,2,Isopora,2,SM,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,2,Pavona,5,B,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,2,Pocillopora,9,CC,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,2,Astreopora,1,SM,1,"B, PD",B,B,,Bleaching ,,White patches on partially dead colony smothered by algae,BL
Leleuvia,11/24/2014,,LUSRF1,2,Lobophyllia,1,M ,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,2,Acropora,20,D,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,2,Porites,1,E,1,"FB, PD",FB,B,,Bleaching ,,Pale patches on surface,FB
Leleuvia,11/24/2014,,LUSRF1,2,Pocillopora,5,CC,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,2,Porites,12,M ,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,2,Platygyra,2,M ,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,2,Stylophora,3,B,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,2,Montipora,3,SM,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,2,Porites,3,M ,1,"P, PD",P,P,,Predation,,Partly dead with white patches-fish bite marks,P
Leleuvia,11/24/2014,,LUSRF1,2,Cyphastrea,1,SM,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,2,Porites,6,B,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,2,Leptastrea,1,E,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,2,Montipora,7,SM,3,PD,,,,,,Covered with encrusting algae,PD
Leleuvia,11/24/2014,,LUSRF1,2,Favia,1,M ,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,2,Acropora,9,B,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,2,Acropora,4,T,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,2,Fungia,1,S,2,PR,PR,,Pigmentation Response,,,Pink patches on  colony surface,PR
Leleuvia,11/24/2014,,LUSRF1,2,Montastrea,1,M ,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,2,Porites,1,B,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,2,Acropora,1,B,1,B,B,B,,Bleaching ,,White patches on branch,BL
Leleuvia,11/24/2014,,LUSRF1,2,Fungia,2,S,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,2,Stylophora,3,B,2,GA,GA,,Growth Anomalies ,,,,GA
Leleuvia,11/24/2014,,LUSRF1,2,Acropora,1,B,1,"B,P, PD",B,B,,Bleaching ,Predation,Partly dead with half colony gone white,BL
Leleuvia,11/24/2014,,LUSRF1,2,Porites,8,E,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,2,Acropora,1,B,2,ESE,Unique,,Enlarged Skeletal Elements,,,,Others
Leleuvia,11/24/2014,,LUSRF1,2,Montipora,1,E,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,2,Goniastrea,3,SM,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,2,Porites,10,SM,3,PD,,,,,,One colony smothered by algae and show discoloration,PD
Leleuvia,11/24/2014,,LUSRF1,2,Montipora,1,E,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,2,Astreopora,1,M ,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,2,Hydnophora,1,B,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,2,Goniastrea,1,M ,1,"B, PD",B,B,,Bleaching ,,White patches on colony surface,BL
Leleuvia,11/24/2014,,LUSRF1,2,Stylophora,1,B,2,"GA,PD",GA,,Growth Anomalies ,,,Partly dead with GA and smothered by algae,GA
Leleuvia,11/24/2014,,LUSRF1,2,Pocillopora,1,CC,1,"B, PD",B,B,,Bleaching ,,Partly dead with white patches on branches,BL
Leleuvia,11/24/2014,,LUSRF1,2,Montipora,1,B,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,2,Goniastrea,3,SM,3,PD,,,,,,Smothered by algae,PD
Leleuvia,11/24/2014,,LUSRF1,2,Turbinaria ,1,F,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,2,Fungia,1,S,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,2,Merulina,1,F,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,2,Platygyra,1,M ,1,"P, WS",P,P,White Syndrome,Predation,,"Big white patch in the centre, looks like could have started at on end...quicl algal growth on dead tissue",P
Leleuvia,11/24/2014,,LUSRF1,2,Acropora,1,T,1,P,P,P,,Predation,,White patches on some branches caused by like Drupella feeding,P
Leleuvia,11/24/2014,,LUSRF1,2,Porites,3,SM,1,"FB, PD",FB,B,,Focal Bleaching ,,Partly dead with white patches,FB
Leleuvia,11/24/2014,,LUSRF1,2,Millepora,2,SM,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,2,Favia,1,SM,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,2,Pavona,1,E,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,2,Leptastrea,3,E,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,2,Acropora,2,D,3,PD,,,,,,Smothered by macroalgae and sediment,PD
Leleuvia,11/24/2014,,LUSRF1,2,Montastrea,1,SM,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,2,Porites,2,M ,1,UWSD,UWS,WSO,Ulcerative White Spot Disease,,,White spots on surface,UWS
Leleuvia,11/24/2014,,LUSRF1,2,Porites,4,SM,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,2,Porites,1,SM,2,PR,PR,,,,,Partly dead with pink patches on live tissue,PR
Leleuvia,11/24/2014,,LUSRF1,2,Favites,1,M ,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,2,Favites,1,M ,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,2,Porites,2,E,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,3,Porites,61,M ,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,3,Goniastrea,14,M ,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,3,Favites,8,M ,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,3,Hydnophora,1,B,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,3,Platygyra,6,M ,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,3,Stylophora,4,B,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,3,Acropora,36,D,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,3,Porites,7,SM,2,"PR, PD",PR,,Pigmentation Response,,,Partly dead with pink patches ,PR
Leleuvia,11/24/2014,,LUSRF1,3,Galaxea,1,E,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,3,Acropora,38,T,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,3,Pocillopora,8,CC,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,3,Porites,9,M ,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,3,Acropora,22,B,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,3,Porites,8,E,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,3,Platygyra,32,SM,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,3,Galaxea,2,SM,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,3,Acropora,14,B,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,3,Stylophora,9,B,3,PD,,,,,,Some colony are dead due to massive sedimentation load,PD
Leleuvia,11/24/2014,,LUSRF1,3,Montipora,25,SM,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,3,Isopora,3,E,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,3,Isopora,1,SM,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,3,Acropora,1,T,1,UWSD,UWS,WSO,Ulcerative White Spot Disease,,,White spots on  some branches,UWS
Leleuvia,11/24/2014,,LUSRF1,3,Porites,3,SM,1,P,P,P,,Predation,,Fish bite marks,P
Leleuvia,11/24/2014,,LUSRF1,3,Pocillopora,6,CC,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,3,Porites,1,SM,1,"UWSD, PD",UWS,WSO,Ulcerative White Spot Disease,,,Partly dead withwhite spots,UWS
Leleuvia,11/24/2014,,LUSRF1,3,Acropora,10,D,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,3,Acropora,7,T,3,PD,,,,,,Smothered by algae,PD
Leleuvia,11/24/2014,,LUSRF1,3,Pavona,2,F,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,3,Porites,9,SM,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,3,Acropora,1,B,1,"FB, PD",FB,B,,Focal Bleaching ,,Partly dead with white spots on some branches,FB
Leleuvia,11/24/2014,,LUSRF1,3,Fungia,7,S,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,3,Favites,3,M ,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,3,Porites,2,SM,1,"UWSD, PR, PD",UWS,WSO,Ulcerative White Spot Disease,Predation,,Partly dead with white spots and pink patches,UWS
Leleuvia,11/24/2014,,LUSRF1,3,Porites,3,M ,1,UWSD,UWS,WSO,Ulcerative White Spot Disease,,,White spots on surface,UWS
Leleuvia,11/24/2014,,LUSRF1,3,Acropora,1,T,1,"P,PD",P,P,,Predation,,Partly dead with white patches - predation by COTS/Drupella,P
Leleuvia,11/24/2014,,LUSRF1,3,Acropora,1,B,2,"PR, PD",PR,,Pigmentation Response,,,Partly dead,PR
Leleuvia,11/24/2014,,LUSRF1,3,Cyphastrea,8,SM,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,3,Acropora,2,B,1,"B, PD",B,B,,Bleaching ,,Partly bleached and dead,BL
Leleuvia,11/24/2014,,LUSRF1,3,Porites,5,E,1,"FB,PD",FB,B,,Focal bleaching ,,Partly dead colony with white patches ,FB
Leleuvia,11/24/2014,,LUSRF1,3,Goniastrea,9,SM,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,3,Astreopora,2,M ,2,"PR, PD",PR,,Pigmentation Response,,,Partly dead with pink patches ,PR
Leleuvia,11/24/2014,,LUSRF1,3,Montipora,1,SM,1,"FB, PD",FB,B,,Focal Bleaching ,,Partly dead with white spot/patches,FB
Leleuvia,11/24/2014,,LUSRF1,3,Pavona,4,SM,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,3,Acropora,1,B,1,B,B,B,,Bleaching ,,,BL
Leleuvia,11/24/2014,,LUSRF1,3,Favites,10,E,1,"B, PD",B,B,,Bleaching ,,Partly dead and bleached,BL
Leleuvia,11/24/2014,,LUSRF1,3,Platygyra,1,M ,1,UWSD,UWS,WSO,Ulcerative White Spot Disease,,,White spots on surface,UWS
Leleuvia,11/24/2014,,LUSRF1,3,Echinopora,1,B,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,3,Montipora,6,B,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,3,Favia,2,M ,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,3,Platygyra,1,M ,1,"WS, PD",WS,WS,White Syndrome,,,Partly dead with WS  advancing from the base,WS
Leleuvia,11/24/2014,,LUSRF1,3,Pavona,1,SM,1,"B, PD",B,B,,Bleaching ,,Partly dead with white spots,BL
Leleuvia,11/24/2014,,LUSRF1,3,Hydnophora,1,M ,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,3,Lobophyllia,1,M ,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,3,Montastrea,1,M ,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,3,Millepora,1,SM,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,3,Porites,3,M ,1,"FB, PD",FB,B,,Focal Bleaching ,,Partly dead with white spots/patches,FB
Leleuvia,11/24/2014,,LUSRF1,3,Leptoria,1,M ,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,3,Acropora,1,B,1,"WS, PD",WS,WS,White Syndrome,,,Partly dead with WS on some branches,WS
Leleuvia,11/24/2014,,LUSRF1,3,Isopora,2,SM,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,3,Leptoria,1,SM,1,"FB, PD",FB,B,,Focal Bleaching ,,Partly dead with white patches ,FB
Leleuvia,11/24/2014,,LUSRF1,3,Montipora,1,B,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,3,Favites,3,SM,3,PD,,,,,,,PD
Leleuvia,11/24/2014,,LUSRF1,3,Acropora,1,D,1,"P, PD",P,P,,Predation,,Partly dead with some branches affected by drupella,P
Leleuvia,11/24/2014,,LUSRF1,3,Porites,2,M ,1,"P, PD",P,P,,Predation,,Partly dead with fish bite marks,P
Leleuvia,11/24/2014,,LUSRF1,3,Favites,1,E,0,,,,,,,,H
Leleuvia,11/24/2014,,LUSRF1,3,Goniastrea,2,M ,0,,,,,,,,H
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
