Location,Date,Time,SiteName,Transect#,Genus ,NumberperTransect,Growthforms,Signs of abornmality,Types,Potential Syndrome - If disease,Other non disease potential ,Other potential non diseae Symptom,Comments,New Cat
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Pocillopora,1,CC,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Porites,1,SM,2,GA,Growth Anomalies ,,,,GA
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Acropora,1,B,0,,,,,,H
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Porites,1,M ,0,,,,,,H
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Montipora,3,SM,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Porites,1,SM,1,UWSD,Ulcerative White Spot Disease,,,Partly dead with white spots,UWS
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Pocillopora,1,CC,0,,,,,,H
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Montastrea,1,M ,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Montipora,1,SM,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Acropora,1,B,1,"B, PD",,Bleaching ,,Partly dead and bleaching ,BL
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Montastrea,1,E,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Porites,1,SM,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Lobophyllia,1,M ,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Pocillopora,1,CC,1,"B,PD",,Bleaching ,,Partly bleached and dead,BL
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Porites,1,SM,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Isopora,2,SM,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Porites,1,SM,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Porites,1,M ,0,,,,,,H
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Porites,1,SM,1,"UWSD, PD",Ulcerative White Spot Disease,,,Partly dead with white spots,UWS
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Acropora,1,B,0,,,,,,H
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Acropora,1,D,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Favia,1,M ,0,,,,,,H
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Goniastrea,1,SM,0,,,,,,H
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Acropora,1,D,1,"B, PD",,Bleaching ,,Partly dead with white patches,BL
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Favites,1,E,0,,,,,,H
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Favia,1,SM,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Acropora,1,T,0,,,,,,H
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Acropora,2,B,0,,,,,,H
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Acropora,1,B,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Acropora,1,B,2,GA,Growth Anomalies ,,,,GA
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Acropora,1,D,0,,,,,,H
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Favites,1,E,0,,,,,,H
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Favia,1,M ,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Platygyra,1,SM,0,,,,,,H
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Isopora,1,SM,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Montipora,1,SM,4,"E, PD",,Eroded,,Partly dead with eroded,IG
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Acropora,1,B,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Goniastrea,1,SM,2,"PR, PD",Pigmentation Response,,,Partly dead with pnk patches and spot,PR
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Pocillopora,1,CC,1,"B, PD",,Bleaching ,,Partly dead and bleached,BL
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Acropora,1,D,0,,,,,,H
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Acropora,1,B,2,"PR, B, PD",Pigmentation Response,Bleaching ,,"Partly dead, white patches and pink patches",PR
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Acropora,2,B,0,,,,,,H
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Hydnophora,1,SM,0,,,,,,H
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Pocillopora,1,CC,1,B,,Bleaching ,,Partly bleached,BL
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Acropora,1,T,0,,,,,,H
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Acropora,1,B,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Acropora,1,B,0,,,,,,H
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Hydnophora,1,M ,4,"E, PD",,Eroded,,Partly dead and eroded,IG
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Isopora,2,SM,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Pocillopora,1,CC,1,B,,Bleaching ,,,BL
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Favia,1,M ,0,,,,,,H
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Favia,1,M ,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Acropora,1,D,0,,,,,,H
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Acropora,1,B,0,,,,,,H
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Acropora,1,B,1,B,,Bleaching ,,Partly bleached,BL
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Pocillopora,1,CC,0,,,,,,H
Nanuyalailai,12/3/2013,14:28,NLSOH1,1,Acropora,1,T,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Pocillopora,1,SM,2,GA,Growth Anomalies ,,,,GA
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,1,B,1,"B, PD",,Bleaching ,,Partly dead with white patches,BL
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Porites,1,E,1,"UWSD, PD",Ulcerative White Spot Disease,,,Partly dead with white spots,UWS
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,2,T,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Pocillopora,2,CC,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Porites,1,E,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,1,B,2,GA,Growth Anomalies ,,,,GA
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,1,D,1,B,,Bleaching ,,White patches on surface,BL
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Favites,1,E,1,"B, PD",,Bleaching ,,Partly dead and bleached ,BL
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,1,B,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,2,B,2,"GA, PD",Growth Anomalies ,,,Partly dead with abnormal growth,GA
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Leptastrea,1,E,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,9,B,2,"GA, PD",Growth Anomalies ,,,Partly dead with abnormal growth ,GA
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Pocillopora,1,CC,1,"B, PD",,Bleaching ,,Partly dead and bleached,BL
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Porites,1,E,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Favites,1,E,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Porites,1,SM,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,1,T,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,1,D,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,1,B,2,"PR, PD",Pigmentation Response,,,Partly dead with purple patches,PR
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Favites,1,M ,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Isopora,1,SM,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Montastrea,1,M ,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Millepora,1,SM,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Porites,1,SM,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Montastrea,1,M ,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Montastrea,1,M ,1,B,,Bleaching ,,White patches on surface,BL
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Porites,1,M ,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Pocillopora,1,CC,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Porites,1,SM,2,"PR, PD",Pigmentation Response,,,Partly dead with pink patches,PR
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Montastrea,1,E,2,"PR, PD",Pigmentation Response,,,Partly dead with pink patches,PR
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,1,B,1,"B, PR,PD",Pigmentation Response,Bleaching ,,Partly dead with bleaching and pink patches,BL
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,1,B,2,PR,Pigmentation Response,,,Pink patches on surface,PR
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,4,B,2,"GA, PD",Growth Anomalies ,,,Partly dead with abnormal growth,GA
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Porites,1,SM,1,"UWSD, PD",Ulcerative White Spot Disease,,,Partly dead with white spots,UWS
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Favia,1,M ,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Porites,1,E,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Favia,1,E,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Porites,2,SM,1,"E,P,  PD",,Eroded,,Partly dead and eroded with fish feeding marks,P
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Porites,1,M ,1,"P, PD, TR",,Predation,,Partly dea with fish feeding marks ,P
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Porites,1,E,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Porites,2,E,4,E,,Eroded,,Partly dead and eroded,IG
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Favia,2,M ,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,1,T,2,GA,Growth Anomalies ,,,,GA
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Goniastrea,1,SM,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Isopora,1,SM,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Porites,1,SM,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,5,D,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,2,E,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Pocillopora,1,CC,1,"B,",,Bleaching ,,Partly bleached,BL
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,2,T,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,1,B,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,1,B,1,"B, ",,Bleaching ,,Whole colony is white,BL
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Goniastrea,1,SM,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Goniastrea,1,E,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,1,T,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Goniastrea,1,SM,1,"UWSD, PD",Ulcerative White Spot Disease,,,Partly dead with white spots ,UWS
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,7,T,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Pocillopora,1,CC,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,2,B,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Pocillopora,1,CC,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,1,D,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,1,B,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Favia,1,M ,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Porites,1,SM,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Isopora,1,E,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Pocillopora,1,CC,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Hydnophora,1,M ,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Porites,1,E,4,"E, PD",,Eroded,,Partly dead and eroded,IG
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,1,B,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Favia,1,M ,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Millepora,1,SM,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Pocillopora,2,CC,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,1,T,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Favites,1,E,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Goniastrea,1,SM,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Favia,2,M ,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Montastrea,1,SM,1,"UWSD, PD",Ulcerative White Spot Disease,,,Partly dead with white spots,UWS
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Pocillopora,2,CC,1,"B, PD",,Bleaching ,,Partly dead and bleached,BL
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Pocillopora,1,SM,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,1,T,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Favia,1,M ,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Goniastrea,1,SM,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Porites,1,SM,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Isopora,1,SM,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,1,T,1,B,,Bleaching ,,,BL
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Isopora,1,E,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Porites,1,E,4,E,,Eroded,,Partly eroded,IG
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Pocillopora,1,CC,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Goniastrea,1,SM,1,"B, PD",,Bleaching ,,Partly dead and bleached,BL
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,1,D,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Pocillopora,1,SM,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Platygyra,1,SM,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Porites,1,E,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,1,B,1,B,,Bleaching ,,Partly bleached,BL
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Favites,1,SM,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Pocillopora,1,CC,2,"GA, B",Growth Anomalies ,Bleaching ,,,GA
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Goniastrea,1,E,1,"B, ",,Bleaching ,,White patches,BL
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Porites,1,E,1,UWSD,Ulcerative White Spot Disease,,,White spots,UWS
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,1,D,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Porites,1,E,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Pocillopora,1,CC,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,2,B,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,1,D,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Favia,1,E,1,"B, ",,Bleaching ,,Partly bleached,BL
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Favites,1,SM,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Favites,1,SM,1,"B,",,Bleaching ,,Partly bleached,BL
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,2,D,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Goniastrea,1,M ,1,"UWSD, PD",Ulcerative White Spot Disease,,,Partly dead with white spots,UWS
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Favites,1,M ,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,1,D,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Hydnophora,1,M ,3,"B, PD",,Bleaching ,,Partly dead and whole colony bleached,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,1,T,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Porites,1,E,1,"B,PD",,Bleaching ,,Partly dead with few white patches,BL
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Montastrea,1,M ,1,B,,Bleaching ,,Few white patches,BL
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Platygyra,1,SM,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Porites,1,SM,1,"UWSD, PD",Ulcerative White Spot Disease,,,Partly dead with white spots,UWS
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,1,T,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Porites,1,SM,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,3,T,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,3,D,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,1,B,1,B,,Bleaching ,,Partly bleached,BL
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,1,D,1,B,,Bleaching ,,Partly bleached,BL
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Pocillopora,1,CC,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Millepora,1,SM,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Millepora,1,SM,1,"WS, PD",White Syndrome,,,Partly dead with white patches,WS
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Pocillopora,1,CC,1,B,,Bleaching ,,Partly bleached,BL
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Pocillopora,1,CC,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,1,D,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,2,B,1,B,,Bleaching ,,Partly bleached,BL
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Goniastrea,1,E,1,B,,Bleaching ,,Partly bleached,BL
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Isopora,1,SM,1,"B, PD",,Bleaching ,,Partly bleached and dead,BL
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Millepora,1,SM,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Hydnophora,1,B,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Millepora,1,SM,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Pocillopora,1,CC,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Pavona,1,E,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Porites,1,SM,1,"UWSD,PD",Ulcerative White Spot Disease,,,Partly dead with white spots,UWS
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Isopora,1,SM,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,2,D,1,"B, PD",,Bleaching ,,Partly bleached and dead,BL
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Pocillopora,4,SM,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Favites,1,E,1,"B, PD",,Bleaching ,,Partly bleached and dead,BL
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Isopora,1,SM,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Millepora,1,SM,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,1,D,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Isopora,1,SM,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,1,T,2,"GA, PD",Growth Anomalies ,,,Partly dead with abnormal growth ,GA
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,1,T,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Pocillopora,1,CC,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Pocillopora,1,CC,1,B,,Bleaching ,,Partly bleached,BL
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,1,B,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Millepora,1,SM,3,PD,,,,,PD
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,1,D,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Pocillopora,1,SM,2,GA,Growth Anomalies ,,,,GA
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Pocillopora,1,SM,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Montipora,1,SM,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,2,D,0,,,,,,H
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Acropora,1,T,2,"PR, PD",Pigmentation Response,,,Partly dead with pink patches,PR
Nanuyalailai,12/3/2013,14:38,NLSOH1,2,Platygyra,1,SM,1,"B, PD",,Bleaching ,,Partly bleached and dead,BL
