Location,Date,Time,SiteName,Transect#,Genus ,NumberperTransect,Growthforms,Signs of abornmality,Types,Potential Syndrome - If disease,Other non disease potential ,Other potential non diseae Symptom,Comments,Cat,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,1,Montipora,1,SM,4,"E, PD",,Eroded,,Partly dead with organism burrowing ,E,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,1,Porites,1,M ,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,1,Pectinia,1,F,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,1,Pocillopora,1,CC,1,"B, PD",,Bleaching ,,Partly bleached and dead,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,1,Pavona,1,F,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,1,Goniastrea,1,E,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,1,Favites,1,E,1,"B, PD",,Bleaching ,,Partly dead and bleached,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,1,Porites,1,M ,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,1,Porites,1,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,1,Favites,1,E,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,1,Goniastrea,1,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,1,Goniastrea,1,E,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,1,Porites,2,E,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,1,Acropora,1,B,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,1,Cyphastrea,1,B,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,1,Millepora,1,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,1,Porites,2,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,1,Merulina,1,B,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,1,Pavona,1,E,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Acropora,1,T,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Pocillopora,1,CC,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Lobophyllia,1,M ,3,PD,,,,Some live tissue,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Favites,1,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Acropora,1,T,1,"B, ",,Bleaching ,,Mostly bleached,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Goniastrea,2,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Favites,1,SM,1,"B, PD",,Bleaching ,,White patches and partly dead,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Pocillopora,1,CC,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Pavona,2,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Favia,1,M ,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Millepora,1,SM,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Psammocora,1,SM,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Goniastrea,1,B,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Leptastrea,1,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Goniastrea,1,M ,1,B,,Bleaching ,,Colony is pale,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,SM,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Montipora,1,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Pocillopora,1,CC,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Montipora,2,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,M ,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Diploastrea,1,M ,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Favites,1,SM,1,"B, PD",,Bleaching ,,Partly dead with white patches,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,4,SM,1,"FB, PD",,Focal Bleaching ,,Partly dead with white patches ,FB,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,2,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Pavona,1,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,M ,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,E,1,"B,",,Bleaching ,,,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,E,1,"FB, PD",,Focal Bleaching ,,Partly dead with white patches,FB,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,3,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Leptastrea,3,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Goniastrea,2,E,1,"B, PD",,Bleaching ,,Partly dead with white patches,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Favites,1,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,2,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Echinopora,1,F,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Pavona,2,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,2,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Pectinia,1,F,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Astreopora,1,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Fungia,1,S,2,PYBD,Pacific Yellow Band Disease,,,White patches and lines on surface,Others,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Acropora,1,D,1,B,,Bleaching ,,,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,E,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Pocillopora,1,CC,1,"WS, B, PD",White Syndrome,Bleaching ,,Partly dead with WS on some branches and bleached ,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,M ,1,"FB, PD",,Focal bleaching ,,Partly dead with white patches on surface,FB,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,B,1,"B, PD",,Bleaching ,,Partly dead with white spots and patches,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,M ,4,"E, PD",,Eroded,,Partly dead with oganism burrowing,E,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Pocillopora,1,CC,1,"B, PD",,Bleaching ,,Partly dead with some white patches on branches,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,2,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Acropora,1,T,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,2,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,B,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Montipora,1,F,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Merulina,1,B,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,E,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,M ,1,UWSD,Ulcerative White Spot Disease,,,White spots on surface,UWS,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Caulastrea,1,M ,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Astreopora,1,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Pachyseris,1,F,2,GA,Growth Anomalies ,,,,GA,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,M ,4,E,,Eroded,,,E,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,2,B,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,E,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Pachyseris,1,F,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Leptastrea,1,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Goniastrea,2,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Pavona,1,F,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Montipora,1,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Acropora,1,T,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,2,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,B,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Pocillopora,1,CC,1,"B, ",,Bleaching ,,Partly bleached,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Millepora,1,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Fungia,1,S,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Pavona,3,F,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Favites,1,E,1,"B,PD",,Bleaching ,,White patches,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,F,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Acropora,1,T,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Pectinia,2,F,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Leptastrea,1,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Pocillopora,1,CC,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,3,F,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,SM,4,"E, PD",,Eroded,,Partly dead with organism of burrowing,E,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,M ,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,E,1,"FB, PD",,Focal Bleaching ,,Partly dead with white spots ,FB,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,E,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Cyphastrea,1,SM,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,SM,1,"FB, P, PD",,Focal Bleaching ,Predation,Partly dead with white patches,FB,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,M ,1,FB,,Focal Bleaching ,,,FB,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Acropora,1,B,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Goniastrea,1,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Pocillopora,1,CC,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Symphyllia,1,M ,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,SM,1,"FB, PD",,Focal Bleaching ,,White patches on surface,FB,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,M ,1,"WS, FB, PD",White Syndrome,Focal Bleaching ,,Partly dead with yellow spots and WS on the edge,WS,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,E,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Favites,1,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,E,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Acropora,1,T,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Cyphastrea,1,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Acropora,1,B,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,M ,4,E,,Eroded,,Signs of organism burrowing,E,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Symphyllia,1,M ,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Pocillopora,1,CC,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Favites,2,SM,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Acropora,1,B,1,"B, ",,Bleaching ,,,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Acropora,1,T,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Pocillopora,1,CC,1,"B, PD",,Bleaching ,,Partly dead and bleached,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Acropora,1,B,1,"B, ",,Bleaching ,,,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,2,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,M ,1,"FB, PD",,Focal bleaching ,,White spots on surface and parlty dead,FB,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Merulina,1,F,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Turbinaria ,1,F,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Montipora,1,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,2,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,E,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Merulina,1,F,1,"B, ",,Bleaching ,,White patches on surface and some branchlets,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Pachyseris,1,F,1,FB ,,Focal Bleaching ,,White patches on surface ,FB,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Millepora,1,B,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Goniastrea,1,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Pachyseris,1,F,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Lobophyllia,1,M ,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Favites,2,E,1,B,,Bleaching ,,,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Pocillopora,1,CC,1,"B, PD",,Bleaching ,,Partly dead and bleached,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Pavona,1,F,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Pavona,1,E,1,"B, PD",,Bleaching ,,Partly dead with white spots,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,SM,1,"FB, PD",,Focal Bleaching ,,Partly dead with white patches ,FB,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Favia,1,M ,1,"B, ",,Bleaching ,,Colony looks pale ,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Favites,2,E,1,B,,Bleaching ,,Few white spots,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Favites,1,E,1,"B, ",,Bleaching ,,Whole colony bleached,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,F,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Goniastrea,1,SM,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,2,E,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Acropora,1,T,1,"B, ",,Bleaching ,,Partly bleached,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Cyphastrea,3,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Diploastrea,1,SM,1,"B, PD",,Bleaching ,,Partly dead and bleached,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,3,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,B,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Pocillopora,1,CC,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Pectinia,1,F,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Montipora,1,B,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,E,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,B,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Diploastrea,1,E,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Merulina,1,F,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Leptoseris,1,F,1,"B,PD",,Bleaching ,,Partly dead and bleached,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Millepora,2,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Cyphastrea,2,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Platygyra,1,M ,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Pavona,1,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Acropora,1,T,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Acropora,1,T,1,"B, PD",,Bleaching ,,Partly dead with some branches bleached,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Pocillopora,1,CC,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,F,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Favites,1,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,SM,1,"P, PD",,Predation,,"Partly dead , eroded with white patches near dead patch",P,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Montipora,1,F,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Pachyseris,1,F,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Pocillopora,1,CC,1,"B, PD",,Bleaching ,,Partly dead and fully bleached,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Favia,1,M ,1,B,,Bleaching ,,Whole colony bleached,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,E,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,M ,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Leptastrea,1,E,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Pocillopora,1,CC,1,B,,Bleaching ,,,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,M ,1,UWSD,Ulcerative White Spot Disease,,,White spots on surface,UWS,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Gardineroseris,1,E,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Pectinia,1,B,1,"B, PD",,Bleaching ,,White patches on surface,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Montipora,1,SM,4,"E, B, PD",,Eroded,Bleaching ,"Partly dead, eroded and bleached",B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,M ,1,"FB, PD",,Focal Bleaching ,,Partly dead with white patches on surface,FB,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Pachyseris,1,F,1,"B, PD",,Bleaching ,,Partly dead with colony bleached around the corner,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Cyphastrea,1,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Pocillopora,1,B,1,B,,Bleaching ,,Whole colony bleached,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Pavona,1,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Goniastrea,1,SM,1,"B, PD",,Bleaching ,,Partly dead and bleached,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Pocillopora,1,CC,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Goniastrea,1,E,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,E,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,SM,1,"UWSD, E,PD",Ulcerative White Spot Disease,Predation,,Partly dead with white spots and signs of organism burrowing,UWS,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,E,3,PD,,,,Dead caused by cynobacteria- a think black band appears near at the edge of dead and live colony,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Leptastrea,1,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Cyphastrea,1,B,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Acropora,1,T,1,B,,Bleaching ,,Whole colony looks pale,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Diploastrea,1,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Goniastrea,2,M ,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,B,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Cyphastrea,1,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,SM,4,"E, PD",,Eroded,,Partly dead with organism burrowing ,E,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,2,B,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Pachyseris,1,F,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Seriatopora,1,B,1,"B, PD",,Bleaching ,,Partly dead and bleached,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Platygyra,1,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Merulina,1,B,1,"B, ",,Bleaching ,,White patches on surface,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,2,M ,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Lobophyllia,1,M ,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Pocillopora,1,CC,1,"B, PD",,Bleaching ,,Partly dead and bleached,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Pachyseris,2,F,1,"FB, PD",,Focal Bleaching ,,Partly dead with white patches,FB,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Favites,1,E,1,"B, PD",,Bleaching ,,,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,M ,4,"E, FB, PD",,Eroded,Focal Bleaching ,Partly dead with organism burrowing and white patches,FB,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Montipora,1,E,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Montipora,1,B,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Acropora,1,B,1,B,,Bleaching ,,,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Leptoseris,1,F,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,2,SM,1,"B, PD",,Bleaching ,,Partly dead with both colony slowing pale bands ,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Goniastrea,3,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Pavona,1,E,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Seriatopora,1,B,1,"B, PD",,Bleaching ,,Partly dead and bleached,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Favites,1,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Montipora,1,SM,1,"B, PD",,Bleaching ,,Partly dead and bleached,B,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Merulina,1,F,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,SM,3,PD,,,,,PD,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,SM,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Acropora,1,D,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Acropora,1,T,0,,,,,,H,,,,
NanuyaLailai,12/2/2013,17:48,NLDF1,2,Porites,1,SM,3,PD,,,,,PD,,,,
