Location,Date,Time,SiteName,Transect#,Genus ,NumberperTransect,Growthforms,Signs of abornmality,Types,Potential Syndrome - If disease,Other non disease potential ,Other potential non diseae Symptom,Comments,New Cat
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,T,2,GA,Growth Anomalies ,,,,GA
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,7,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Pocillopora,5,CC,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Montipora,1,E,4,"E, PD",,Eroded,,Partly dead and eroded,IG
NanuyaLailai,12/4/2013,,NLSF2,1,Goniastrea,1,E,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,B,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,T,2,"GA, PD",Growth Anomalies ,,,Parlty dead with abnormal polyp growth,GA
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,B,1,B,,Bleaching ,,Colony is pale ,BL
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,T,3,PD,,,,Overturned colony,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Isopora,1,SM,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Porites,1,M ,1,"UWSD, PD",Ulcerative White Spot Disease,,,Partly dead with white spots ,UWS
NanuyaLailai,12/4/2013,,NLSF2,1,Montipora,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Cyphastrea,1,SM,4,"E, PD",,Eroded,,Partly dead and eroded,IG
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,T,1,"B, PD",,Bleaching ,,Partly dead with white patches on surface,BL
NanuyaLailai,12/4/2013,,NLSF2,1,Porites,1,E,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,3,T,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,T,2,GA,Growth Anomalies ,,,,GA
NanuyaLailai,12/4/2013,,NLSF2,1,Fungia,1,S,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Porites,1,F,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Porites,1,SM,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Montipora,1,M ,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Fungia,1,S,1,"B, ",,,,White patcjhes caused by multifocal bleaching ,BL
NanuyaLailai,12/4/2013,,NLSF2,1,Porites,1,M ,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Pavona,1,M ,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,T,1,"B, PD",,Bleaching ,,"Partly dead, fragmented and bleached ",BL
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,2,T,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Millepora,6,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,E,1,B,,Bleaching ,,,BL
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,B,1,"B, PD",,Bleaching ,,Partly dead with mostly branches bleached,BL
NanuyaLailai,12/4/2013,,NLSF2,1,Platygyra,4,E,1,"B, PD",,Bleaching ,,Partly bleached and dead,BL
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,T,1,"B,",,Bleaching ,,White patches in the center,BL
NanuyaLailai,12/4/2013,,NLSF2,1,Favites,2,E,1,"B, PD",,Bleaching ,,Partly dead and mostly bleached,BL
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,2,T,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,B,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Pavona,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Pavona,1,SM,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Hydnophora,1,E,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Goniastrea,1,E,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Montipora,1,E,1,"B, PD",,Bleaching ,,Partly dead and bleached,BL
NanuyaLailai,12/4/2013,,NLSF2,1,Porites,1,M ,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,D,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Porites,2,E,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Diploastrea,1,SM,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,4,T,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Pocillopora,1,CC,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Favites,2,E,1,"B, PD",,Bleaching ,,Partly dead and bleached,BL
NanuyaLailai,12/4/2013,,NLSF2,1,Pavona,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,T,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,4,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Porites,1,M ,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Millepora,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,T,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,2,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,T,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Porites,2,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,E,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,B,1,"B, PD",,Bleaching ,,Partly bleached and dead,BL
NanuyaLailai,12/4/2013,,NLSF2,1,Montipora,1,M ,2,"PR, PD",Pigmentation Response,,,Partly dead with whole colony going orange,PR
NanuyaLailai,12/4/2013,,NLSF2,1,Favites,2,E,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,T,2,GA,Growth Anomalies ,,,,GA
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,T,1,B,,Bleaching ,,Some branches are white ,BL
NanuyaLailai,12/4/2013,,NLSF2,1,Millepora,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,3,T,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Porites,1,E,4,"E, PD",,Eroded,,Partly dead and eroded,IG
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Mycedium,1,F,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,B,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Pavona,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Porites,1,E,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Cyphastrea,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Platygyra,1,M ,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Porites,2,M ,1,"WS, ",White Syndrome,,,White patches advancing from growth end,WS
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,T,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,B,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,2,T,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,4,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Goniastrea,1,E,1,"B, PD",,Bleaching ,,Partly bleached and dead,BL
NanuyaLailai,12/4/2013,,NLSF2,1,Pavona,1,SM,4,"E, B, PD",,Eroded,Bleaching ,"Partly dead, eroded and bleached",BL
NanuyaLailai,12/4/2013,,NLSF2,1,Porites,1,SM,4,E,,Eroded,,Organism burrowing all over community ,IG
NanuyaLailai,12/4/2013,,NLSF2,1,Porites,1,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,T,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,T,1,"B, ",,Bleaching ,,Partly bleached ,BL
NanuyaLailai,12/4/2013,,NLSF2,1,Porites,1,SM,1,"B, ",,Bleaching ,,White patch on colony surface,BL
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,D,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Montipora,4,SM,4,"E, PD",,Eroded,,Partly dead with some organism burrowing ,IG
NanuyaLailai,12/4/2013,,NLSF2,1,Leptoria,1,E,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Psammocora,1,E,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Diploastrea,1,M ,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Pavona,1,E,1,"B, ",,Bleaching ,,Partly bleached ,BL
NanuyaLailai,12/4/2013,,NLSF2,1,Pocillopora,1,CC,1,"B, PD",,Bleaching ,,Partly dead and bleached ,BL
NanuyaLailai,12/4/2013,,NLSF2,1,Pocillopora,1,SM,2,GA,Growth Anomalies ,,,,GA
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Porites,1,M ,1,B,,Bleaching ,,Partly dead and bleached ,BL
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,T,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,T,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Montipora,1,F,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Porites,1,SM,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,T,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Porites,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Goniastrea,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Favites,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Pavona,2,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,T,1,B,,Bleaching ,,Partly bleached ,BL
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,19,T,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Porites,2,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Goniastrea,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Oxypora,1,F,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Montipora,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Porites,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,T,1,B,,Bleaching ,,Partly bleached,BL
NanuyaLailai,12/4/2013,,NLSF2,1,Isopora,1,SM,1,"B, PD",,Bleaching ,,Partly dead and bleached,BL
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,E,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Montipora,1,F,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Diploastrea,1,M ,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Favites,2,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Porites,1,E,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Leptoria,1,E,1,"B,  PD",,Bleaching ,,Partly dead with white patches,BL
NanuyaLailai,12/4/2013,,NLSF2,1,Porites,2,E,1,"P, PD",,Predation,,Partly dead with white patches due to fish feeding ,P
NanuyaLailai,12/4/2013,,NLSF2,1,Pocillopora,2,SM,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,T,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Pocillopora,2,CC,1,"B, ",,Bleaching ,,Partly bleached,BL
NanuyaLailai,12/4/2013,,NLSF2,1,Pocillopora,1,CC,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Astreopora,1,M ,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Porites,1,M ,1,UWSD,Ulcerative White Spot Disease,,,White spots on surface,UWS
NanuyaLailai,12/4/2013,,NLSF2,1,Montipora,1,SM,2,"PR, E, PD",Pigmentation Response,Eroded,,Partly dead with discoloration and erosion,PR
NanuyaLailai,12/4/2013,,NLSF2,1,Pavona,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,T,1,B,,Bleaching ,,Partly dead and bleached ,BL
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,3,T,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Porites,1,SM,1,"P, PD",,Predation,,Partly dead with fish feeding marks,P
NanuyaLailai,12/4/2013,,NLSF2,1,Porites,1,M ,1,FB,,Focal Bleaching ,,A few white spots on surface,FB
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,2,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,2,T,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,T,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Goniastrea,1,E,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Pavona,2,E,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Montipora,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Diploastrea,1,M ,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Porites,1,M ,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Pavona,1,SM,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Pavona,1,E,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,4,T,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Goniastrea,1,E,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Porites,1,M ,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,T,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Porites,1,E,1,B,,Bleaching ,,White patches caused by multifocal bleaching ,BL
NanuyaLailai,12/4/2013,,NLSF2,1,Pocillopora,1,CC,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Porites,1,SM,1,"P, PD",,Predation,,Partly dead with fish feeding marks ,P
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,8,T,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Pocillopora,1,CC,1,"B, PD",,Bleaching ,,Partly dead and bleached,BL
NanuyaLailai,12/4/2013,,NLSF2,1,Montipora,1,E,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Pavona,1,E,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,T,2,GA,Growth Anomalies ,,,,GA
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,T,1,"B, PD",,Bleaching ,,Partly bleached and dead ,BL
NanuyaLailai,12/4/2013,,NLSF2,1,Pocillopora,1,SM,1,B,,Bleaching ,,Whole colony bleached,BL
NanuyaLailai,12/4/2013,,NLSF2,1,Pocillopora,2,CC,1,"B, PD",,Bleaching ,,Partly dead and bleached,BL
NanuyaLailai,12/4/2013,,NLSF2,1,Leptoria,1,E,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Favites,2,E,1,"B,",,Bleaching ,,Partly bleached ,BL
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,B,1,UWSD,Ulcerative White Spot Disease,,,White spots on branches,UWS
NanuyaLailai,12/4/2013,,NLSF2,1,Diploastrea,1,M ,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,2,E,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Porites,1,E,1,"B, ",,Bleaching ,,,BL
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,2,B,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,1,T,3,PD,,,,,PD
NanuyaLailai,12/4/2013,,NLSF2,1,Porites,1,SM,1,UWSD,Ulcerative White Spot Disease,,,White and pink spots on surface,UWS
NanuyaLailai,12/4/2013,,NLSF2,1,Acropora,4,T,0,,,,,,H
NanuyaLailai,12/4/2013,,NLSF2,1,Merulina,1,F,3,PD,,,,Smothered by sediment clog,PD
